Number of Nodes,AVL Height,BST Height
3774,12,2974
3775,12,2948
3776,12,2958
3777,12,2965
3778,12,2993
3779,12,2985
3780,12,2983
3781,12,2977
3782,12,2972
3783,12,2998
3784,12,2981
3785,12,2993
3786,12,2995
3787,12,2973
3788,12,2988
3789,12,2994
3790,12,3000
3791,12,2990
3792,12,2975
3793,12,2976
3794,12,3007
3795,12,2995
3796,12,2989
3797,12,2993
3798,12,2968
3799,12,2990
3800,12,3005
3801,12,2977
3802,12,2985
3803,12,2988
3804,12,2970
3805,12,2985
3806,12,2980
3807,12,2999
3808,12,2987
3809,12,3002
3810,12,3003
3811,12,3012
3812,12,3003
3813,12,3008
3814,12,2998
3815,12,3022
3816,12,3012
3817,12,3013
3818,12,2993
3819,12,2982
3820,12,3014
3821,12,3008
3822,12,3015
3823,12,3010
3824,12,3015
3825,12,2992
3826,12,3011
3827,12,3016
3828,12,3021
3829,12,3030
3830,12,3024
3831,12,3022
3832,12,3008
3833,12,3024
3834,12,3011
3835,12,3002
3836,12,3017
3837,12,3022
3838,12,3031
3839,12,3027
3840,12,3007
3841,12,3008
3842,12,3005
3843,12,3044
3844,12,3013
3845,12,3012
3846,12,3010
3847,12,3038
3848,12,3033
3849,12,3027
3850,12,3042
3851,12,3048
3852,12,3029
3853,12,3040
3854,12,3022
3855,12,3028
3856,12,3019
3857,12,3039
3858,12,3050
3859,12,3022
3860,12,3052
3861,12,3021
3862,12,3047
3863,12,3038
3864,12,3015
3865,12,3040
3866,12,3059
3867,12,3059
3868,12,3037
3869,12,3046
3870,12,3055
3871,12,3051
3872,12,3049
3873,12,3035
3874,12,3036
3875,12,3053
3876,12,3058
3877,12,3035
3878,12,3060
3879,12,3058
3880,12,3055
3881,12,3064
3882,12,3059
3883,12,3067
3884,12,3052
3885,12,3045
3886,12,3074
3887,12,3059
3888,12,3062
3889,12,3053
3890,12,3059
3891,12,3046
3892,12,3069
3893,12,3052
3894,12,3061
3895,12,3060
3896,12,3039
3897,12,3065
3898,12,3065
3899,12,3077
3900,12,3079
3901,12,3074
3902,12,3082
3903,12,3077
3904,12,3081
3905,12,3051
3906,12,3060
3907,12,3067
3908,12,3076
3909,12,3092
3910,12,3089
3911,12,3085
3912,12,3058
3913,12,3095
3914,12,3069
3915,12,3092
3916,12,3081
3917,12,3059
3918,12,3076
3919,12,3107
3920,12,3112
3921,12,3085
3922,12,3060
3923,12,3100
3924,12,3084
3925,12,3093
3926,12,3089
3927,12,3086
3928,12,3122
3929,12,3087
3930,12,3101
3931,12,3089
3932,12,3107
3933,12,3103
3934,12,3070
3935,12,3082
3936,12,3104
3937,12,3076
3938,12,3076
3939,12,3125
3940,12,3105
3941,12,3090
3942,12,3124
3943,12,3105
3944,12,3104
3945,12,3085
3946,12,3121
3947,12,3127
3948,12,3122
3949,12,3106
3950,12,3088
3951,12,3108
3952,12,3101
3953,12,3114
3954,12,3117
3955,12,3114
3956,12,3103
3957,12,3105
3958,12,3114
3959,12,3098
3960,12,3117
3961,12,3144
3962,12,3095
3963,12,3140
3964,12,3115
3965,12,3118
3966,12,3118
3967,12,3128
3968,12,3111
3969,12,3140
3970,12,3122
3971,12,3134
3972,12,3146
3973,12,3140
3974,12,3135
3975,12,3156
3976,12,3132
3977,12,3119
3978,12,3120
3979,12,3121
3980,12,3125
3981,12,3103
3982,12,3145
3983,12,3150
3984,12,3133
3985,12,3130
3986,12,3133
3987,12,3137
3988,12,3160
3989,12,3131
3990,12,3169
3991,12,3134
3992,12,3147
3993,12,3160
3994,12,3160
3995,12,3122
3996,12,3141
3997,12,3151
3998,12,3131
3999,12,3169
4000,12,3150
4001,12,3143
4002,12,3155
4003,12,3141
4004,12,3134
4005,12,3151
4006,12,3165
4007,12,3165
4008,12,3139
4009,12,3159
4010,12,3149
4011,12,3181
4012,12,3152
4013,12,3162
4014,12,3162
4015,12,3170
4016,12,3150
4017,12,3167
4018,12,3155
4019,12,3135
4020,12,3143
4021,12,3166
4022,12,3194
4023,12,3159
4024,12,3169
4025,12,3177
4026,12,3169
4027,12,3171
4028,12,3161
4029,12,3174
4030,12,3180
4031,12,3196
4032,12,3182
4033,12,3203
4034,12,3159
4035,12,3155
4036,12,3180
4037,12,3167
4038,12,3166
4039,12,3190
4040,12,3173
4041,12,3189
4042,12,3190
4043,12,3184
4044,12,3175
4045,12,3180
4046,12,3176
4047,12,3183
4048,12,3179
4049,12,3191
4050,12,3190
4051,12,3175
4052,12,3186
4053,12,3166
4054,12,3211
4055,12,3197
4056,12,3192
4057,12,3193
4058,12,3190
4059,12,3198
4060,12,3199
4061,12,3183
4062,12,3186
4063,12,3197
4064,12,3205
4065,12,3215
4066,12,3190
4067,12,3187
4068,12,3202
4069,12,3196
4070,12,3219
4071,12,3198
4072,12,3198
4073,12,3192
4074,12,3196
4075,12,3203
4076,12,3220
4077,12,3192
4078,12,3206
4079,12,3205
4080,12,3200
4081,12,3200
4082,12,3202
4083,12,3229
4084,12,3201
4085,12,3227
4086,12,3202
4087,12,3225
4088,12,3202
4089,12,3231
4090,12,3214
4091,12,3224
4092,12,3210
4093,12,3223
4094,12,3220
4095,12,3245
4096,12,3245
4097,12,3247
4098,12,3220
4099,12,3220
4100,12,3223
4101,12,3233
4102,12,3257
4103,12,3227
4104,12,3243
4105,12,3229
4106,12,3236
4107,12,3238
4108,12,3224
4109,12,3230
4110,12,3245
4111,12,3216
4112,12,3253
4113,12,3226
4114,12,3229
4115,12,3244
4116,12,3214
4117,12,3239
4118,12,3233
4119,12,3243
4120,12,3230
4121,12,3245
4122,12,3223
4123,12,3241
4124,12,3256
4125,12,3251
4126,12,3255
4127,12,3281
4128,12,3276
4129,12,3239
4130,12,3258
4131,12,3242
4132,12,3246
4133,12,3243
4134,12,3257
4135,12,3253
4136,12,3253
4137,12,3267
4138,12,3248
4139,12,3249
4140,12,3271
4141,12,3273
4142,12,3253
4143,12,3252
4144,12,3248
4145,12,3261
4146,12,3277
4147,12,3259
4148,12,3270
4149,12,3257
4150,12,3260
4151,12,3273
4152,12,3277
4153,12,3279
4154,12,3274
4155,12,3252
4156,12,3270
4157,12,3265
4158,12,3281
4159,12,3280
4160,12,3265
4161,12,3293
4162,12,3281
4163,12,3265
4164,12,3278
4165,12,3287
4166,12,3278
4167,12,3279
4168,12,3292
4169,12,3282
4170,12,3290
4171,12,3283
4172,12,3292
4173,12,3284
4174,12,3296
4175,12,3290
4176,12,3272
4177,12,3306
4178,12,3287
4179,12,3292
4180,12,3291
4181,12,3289
4182,12,3277
4183,12,3291
4184,12,3283
4185,12,3271
4186,12,3304
4187,12,3306
4188,12,3294
4189,12,3306
4190,12,3302
4191,12,3299
4192,12,3305
4193,12,3278
4194,12,3325
4195,12,3292
4196,12,3306
4197,12,3293
4198,12,3310
4199,12,3284
4200,12,3298
4201,12,3302
4202,12,3314
4203,12,3304
4204,12,3320
4205,12,3308
4206,12,3307
4207,12,3319
4208,12,3312
4209,12,3340
4210,12,3324
4211,12,3307
4212,12,3301
4213,12,3338
4214,12,3324
4215,12,3333
4216,12,3339
4217,12,3334
4218,12,3334
4219,12,3349
4220,12,3310
4221,12,3311
4222,12,3336
4223,12,3324
4224,12,3331
4225,12,3332
4226,12,3298
4227,12,3332
4228,12,3316
4229,12,3337
4230,12,3320
4231,12,3322
4232,12,3358
4233,12,3324
4234,12,3330
4235,12,3343
4236,12,3331
4237,12,3324
4238,12,3350
4239,12,3329
4240,12,3331
4241,12,3327
4242,12,3367
4243,12,3347
4244,12,3349
4245,12,3345
4246,12,3341
4247,12,3351
4248,12,3349
4249,12,3363
4250,12,3353
4251,12,3338
4252,12,3341
4253,12,3354
4254,12,3353
4255,12,3346
4256,12,3354
4257,12,3336
4258,12,3371
4259,12,3370
4260,12,3359
4261,12,3366
4262,12,3360
4263,12,3358
4264,12,3353
4265,12,3369
4266,12,3347
4267,12,3360
4268,12,3361
4269,12,3349
4270,12,3362
4271,12,3354
4272,12,3365
4273,12,3361
4274,12,3367
4275,12,3368
4276,12,3406
4277,12,3377
4278,12,3367
4279,12,3377
4280,12,3381
4281,12,3355
4282,12,3375
4283,12,3389
4284,12,3353
4285,12,3367
4286,12,3388
4287,12,3359
4288,12,3398
4289,12,3379
4290,12,3355
4291,12,3387
4292,12,3392
4293,12,3384
4294,12,3356
4295,12,3380
4296,12,3377
4297,12,3400
4298,12,3389
4299,12,3380
4300,12,3404
4301,12,3381
4302,12,3374
4303,12,3370
4304,12,3404
4305,12,3381
4306,12,3380
4307,12,3396
4308,12,3386
4309,12,3389
4310,12,3387
4311,12,3405
4312,12,3386
4313,12,3396
4314,12,3395
4315,12,3368
4316,12,3389
4317,12,3401
4318,12,3399
4319,12,3421
4320,12,3407
4321,12,3410
4322,12,3373
4323,12,3409
4324,12,3397
4325,12,3396
4326,12,3385
4327,12,3391
4328,12,3397
4329,12,3410
4330,12,3386
4331,12,3426
4332,12,3420
4333,12,3407
4334,12,3421
4335,12,3415
4336,12,3414
4337,12,3422
4338,12,3390
4339,12,3431
4340,12,3414
4341,12,3401
4342,12,3410
4343,12,3422
4344,12,3434
4345,12,3426
4346,12,3436
4347,12,3422
4348,12,3429
4349,12,3441
4350,12,3401
4351,12,3408
4352,12,3427
4353,12,3417
4354,12,3443
4355,12,3415
4356,12,3427
4357,12,3429
4358,12,3432
4359,12,3439
4360,12,3427
4361,12,3432
4362,12,3451
4363,12,3445
4364,12,3417
4365,12,3432
4366,12,3420
4367,12,3403
4368,12,3411
4369,12,3441
4370,12,3431
4371,12,3427
4372,12,3457
4373,12,3438
4374,12,3446
4375,12,3470
4376,12,3454
4377,12,3438
4378,12,3452
4379,12,3435
4380,12,3465
4381,12,3441
4382,12,3448
4383,12,3454
4384,12,3449
4385,12,3477
4386,12,3431
4387,12,3462
4388,12,3466
4389,12,3452
4390,12,3449
4391,12,3460
4392,12,3450
4393,12,3442
4394,12,3460
4395,12,3461
4396,12,3458
4397,12,3448
4398,12,3461
4399,12,3463
4400,12,3441
4401,12,3453
4402,12,3467
4403,12,3477
4404,12,3471
4405,12,3479
4406,12,3479
4407,12,3482
4408,12,3469
4409,12,3473
4410,12,3467
4411,12,3465
4412,12,3461
4413,12,3465
4414,12,3467
4415,12,3446
4416,12,3461
4417,12,3481
4418,12,3492
4419,12,3476
4420,12,3502
4421,12,3481
4422,12,3475
4423,12,3488
4424,12,3481
4425,12,3481
4426,12,3491
4427,12,3469
4428,12,3471
4429,12,3487
4430,12,3490
4431,12,3485
4432,12,3470
4433,12,3464
4434,12,3493
4435,12,3505
4436,12,3501
4437,12,3476
4438,12,3490
4439,12,3477
4440,12,3505
4441,12,3484
4442,12,3489
4443,12,3496
4444,12,3468
4445,12,3499
4446,12,3529
4447,12,3499
4448,12,3476
4449,12,3520
4450,12,3512
4451,12,3499
4452,12,3500
4453,12,3499
4454,12,3484
4455,12,3507
4456,12,3495
4457,12,3490
4458,12,3532
4459,12,3516
4460,12,3499
4461,12,3532
4462,12,3514
4463,12,3523
4464,12,3512
4465,12,3486
4466,12,3522
4467,12,3497
4468,12,3517
4469,12,3544
4470,12,3492
4471,12,3523
4472,12,3535
4473,12,3507
4474,12,3520
4475,12,3517
4476,12,3538
4477,12,3522
4478,12,3526
4479,12,3549
4480,12,3516
4481,12,3524
4482,12,3531
4483,12,3519
4484,12,3520
4485,12,3542
4486,12,3529
4487,12,3514
4488,12,3531
4489,12,3534
4490,12,3527
4491,12,3534
4492,12,3554
4493,12,3511
4494,12,3536
4495,12,3532
4496,12,3539
4497,12,3539
4498,12,3537
4499,12,3545
4500,12,3563
4501,12,3552
4502,12,3552
4503,12,3524
4504,12,3543
4505,12,3536
4506,12,3552
4507,12,3549
4508,12,3544
4509,12,3531
4510,12,3539
4511,12,3549
4512,12,3547
4513,12,3549
4514,12,3554
4515,12,3553
4516,12,3535
4517,12,3571
4518,12,3551
4519,12,3536
4520,12,3541
4521,12,3536
4522,12,3544
4523,12,3576
4524,12,3577
4525,12,3562
4526,12,3551
4527,12,3548
4528,12,3555
4529,12,3556
4530,12,3578
4531,12,3582
4532,12,3590
4533,12,3566
4534,12,3560
4535,12,3543
4536,12,3572
4537,12,3549
4538,12,3571
4539,12,3575
4540,12,3569
4541,12,3545
4542,12,3581
4543,12,3560
4544,12,3564
4545,12,3550
4546,12,3593
4547,12,3575
4548,12,3582
4549,12,3582
4550,12,3577
4551,12,3582
4552,12,3577
4553,12,3593
4554,12,3562
4555,12,3558
4556,12,3586
4557,12,3583
4558,12,3579
4559,12,3592
4560,12,3591
4561,12,3610
4562,12,3601
4563,12,3595
4564,12,3598
4565,12,3565
4566,12,3589
4567,12,3605
4568,12,3602
4569,12,3596
4570,12,3607
4571,12,3584
4572,12,3583
4573,12,3583
4574,12,3591
4575,12,3591
4576,12,3611
4577,12,3600
4578,12,3608
4579,12,3617
4580,12,3603
4581,12,3586
4582,12,3584
4583,12,3608
4584,12,3618
4585,12,3610
4586,12,3627
4587,12,3601
4588,12,3587
4589,12,3604
4590,12,3632
4591,12,3612
4592,12,3610
4593,12,3626
4594,12,3579
4595,12,3601
4596,12,3620
4597,12,3625
4598,12,3627
4599,12,3614
4600,12,3619
4601,12,3595
4602,12,3616
4603,12,3656
4604,12,3612
4605,12,3623
4606,12,3600
4607,12,3642
4608,12,3628
4609,12,3635
4610,12,3631
4611,12,3619
4612,12,3636
4613,12,3621
4614,12,3645
4615,12,3618
4616,12,3623
4617,12,3616
4618,12,3618
4619,12,3648
4620,12,3646
4621,12,3647
4622,12,3637
4623,12,3654
4624,12,3640
4625,12,3640
4626,12,3662
4627,12,3642
4628,12,3649
4629,12,3639
4630,12,3629
4631,12,3670
4632,12,3658
4633,12,3647
4634,12,3637
4635,12,3638
4636,12,3657
4637,12,3622
4638,12,3659
4639,12,3647
4640,12,3661
4641,12,3629
4642,12,3675
4643,12,3661
4644,12,3656
4645,12,3667
4646,12,3641
4647,12,3672
4648,12,3636
4649,12,3656
4650,12,3653
4651,12,3659
4652,12,3690
4653,12,3640
4654,12,3673
4655,12,3674
4656,12,3643
4657,12,3652
4658,12,3669
4659,12,3666
4660,12,3644
4661,12,3661
4662,12,3673
4663,12,3669
4664,12,3653
4665,12,3670
4666,12,3668
4667,12,3690
4668,12,3682
4669,12,3673
4670,12,3652
4671,12,3673
4672,12,3694
4673,12,3679
4674,12,3667
4675,12,3696
4676,12,3679
4677,12,3702
4678,12,3674
4679,12,3693
4680,12,3677
4681,12,3664
4682,12,3686
4683,12,3681
4684,12,3681
4685,12,3679
4686,12,3680
4687,12,3690
4688,12,3686
4689,12,3668
4690,12,3696
4691,12,3708
4692,12,3704
4693,12,3686
4694,12,3726
4695,12,3701
4696,12,3680
4697,12,3701
4698,12,3684
4699,12,3726
4700,12,3682
4701,12,3705
4702,12,3724
4703,12,3696
4704,12,3699
4705,12,3691
4706,12,3701
4707,12,3702
4708,12,3711
4709,12,3707
4710,12,3705
4711,12,3705
4712,12,3713
4713,12,3693
4714,12,3711
4715,12,3725
4716,12,3723
4717,12,3742
4718,12,3711
4719,12,3704
4720,12,3725
4721,12,3707
4722,12,3719
4723,12,3714
4724,12,3744
4725,12,3692
4726,12,3705
4727,12,3714
4728,12,3730
4729,12,3715
4730,12,3694
4731,12,3729
4732,12,3728
4733,12,3707
4734,12,3705
4735,12,3703
4736,12,3742
4737,12,3721
4738,12,3748
4739,12,3736
4740,12,3757
4741,12,3740
4742,12,3726
4743,12,3725
4744,12,3737
4745,12,3748
4746,12,3736
4747,12,3714
4748,12,3723
4749,12,3755
4750,12,3743
4751,12,3726
4752,12,3721
4753,12,3729
4754,12,3747
4755,12,3753
4756,12,3734
4757,12,3725
4758,12,3765
4759,12,3736
4760,12,3753
4761,12,3749
4762,12,3750
4763,12,3764
4764,12,3725
4765,12,3758
4766,12,3745
4767,12,3743
4768,12,3754
4769,12,3747
4770,12,3733
4771,12,3740
4772,12,3764
4773,12,3754
4774,12,3744
4775,12,3746
4776,12,3768
4777,12,3751
4778,12,3755
4779,12,3772
4780,12,3758
4781,12,3767
4782,12,3770
4783,12,3761
4784,12,3766
4785,12,3761
4786,12,3771
4787,12,3757
4788,12,3787
4789,12,3783
4790,12,3778
4791,12,3789
4792,12,3760
4793,12,3771
4794,12,3771
4795,12,3788
4796,12,3766
4797,12,3764
4798,12,3765
4799,12,3776
4800,12,3757
4801,12,3809
4802,12,3768
4803,12,3786
4804,12,3802
4805,12,3774
4806,12,3772
4807,12,3759
4808,12,3774
4809,12,3776
4810,12,3799
4811,12,3786
4812,12,3787
4813,12,3792
4814,12,3788
4815,12,3773
4816,12,3781
4817,12,3797
4818,12,3771
4819,12,3779
4820,12,3793
4821,12,3800
4822,12,3786
4823,12,3781
4824,12,3814
4825,12,3780
4826,12,3794
4827,12,3786
4828,12,3821
4829,12,3808
4830,12,3804
4831,12,3822
4832,12,3813
4833,12,3815
4834,12,3787
4835,12,3817
4836,12,3807
4837,12,3821
4838,12,3803
4839,12,3810
4840,12,3821
4841,12,3818
4842,12,3815
4843,12,3815
4844,12,3809
4845,12,3786
4846,12,3822
4847,12,3803
4848,12,3810
4849,12,3820
4850,12,3826
4851,12,3826
4852,12,3817
4853,12,3839
4854,12,3822
4855,12,3842
4856,12,3835
4857,12,3813
4858,12,3817
4859,12,3811
4860,12,3820
4861,12,3831
4862,12,3822
4863,12,3840
4864,12,3819
4865,12,3806
4866,12,3842
4867,12,3839
4868,12,3848
4869,12,3834
4870,12,3834
4871,12,3832
4872,12,3842
4873,12,3808
4874,12,3839
4875,12,3829
4876,12,3823
4877,12,3801
4878,12,3865
4879,12,3843
4880,12,3838
4881,12,3838
4882,12,3839
4883,12,3866
4884,12,3854
4885,12,3840
4886,12,3843
4887,12,3841
4888,12,3868
4889,12,3835
4890,12,3847
4891,12,3861
4892,12,3847
4893,12,3868
4894,12,3842
4895,12,3855
4896,12,3846
4897,12,3843
4898,12,3851
4899,12,3860
4900,12,3877
4901,12,3874
4902,12,3853
4903,12,3862
4904,12,3862
4905,12,3852
4906,12,3832
4907,12,3880
4908,12,3864
4909,12,3889
4910,12,3841
4911,12,3883
4912,12,3863
4913,12,3870
4914,12,3859
4915,12,3871
4916,12,3834
4917,12,3857
4918,12,3874
4919,12,3879
4920,12,3877
4921,12,3847
4922,12,3887
4923,12,3869
4924,12,3895
4925,12,3879
4926,12,3876
4927,12,3866
4928,12,3898
4929,12,3882
4930,12,3888
4931,12,3877
4932,12,3856
4933,12,3867
4934,12,3881
4935,12,3890
4936,12,3882
4937,12,3878
4938,12,3917
4939,12,3907
4940,12,3907
4941,12,3889
4942,12,3897
4943,12,3880
4944,12,3894
4945,12,3916
4946,12,3898
4947,12,3910
4948,12,3890
4949,12,3918
4950,12,3891
4951,12,3894
4952,12,3892
4953,12,3892
4954,12,3877
4955,12,3898
4956,12,3898
4957,12,3894
4958,12,3910
4959,12,3900
4960,12,3890
4961,12,3890
4962,12,3903
4963,12,3881
4964,12,3885
4965,12,3905
4966,12,3895
4967,12,3928
4968,12,3884
4969,12,3919
4970,12,3894
4971,12,3920
4972,12,3916
4973,12,3925
4974,12,3918
4975,12,3944
4976,12,3928
4977,12,3944
4978,12,3922
4979,12,3933
4980,12,3915
4981,12,3910
4982,12,3907
4983,12,3924
4984,12,3906
4985,12,3944
4986,12,3924
4987,12,3926
4988,12,3922
4989,12,3913
4990,12,3901
4991,12,3913
4992,12,3921
4993,12,3925
4994,12,3914
4995,12,3935
4996,12,3944
4997,12,3917
4998,12,3919
4999,12,3926
5000,12,3929
5001,12,3919
5002,12,3935
5003,12,3925
5004,12,3949
5005,12,3941
5006,12,3923
5007,12,3915
5008,12,3939
5009,12,3933
5010,12,3950
5011,12,3929
5012,12,3945
5013,12,3943
5014,12,3921
5015,12,3946
5016,12,3971
5017,12,3957
5018,12,3933
5019,12,3941
5020,12,3944
5021,12,3960
5022,12,3961
5023,12,3974
5024,12,3951
5025,12,3941
5026,12,3972
5027,12,3961
5028,12,3953
5029,12,3965
5030,12,3932
5031,12,3980
5032,12,3972
5033,12,3939
5034,12,3964
5035,12,3951
5036,12,3955
5037,12,3992
5038,12,3958
5039,12,3961
5040,12,3968
5041,12,3965
5042,12,3955
5043,12,3967
5044,12,3950
5045,12,4002
5046,12,3975
5047,12,3958
5048,12,3975
5049,12,3964
5050,12,3976
5051,12,3965
5052,12,3968
5053,12,3976
5054,12,3969
5055,12,3980
5056,12,4002
5057,12,3976
5058,12,3975
5059,12,3989
5060,12,3997
5061,12,3977
5062,12,3975
5063,12,3981
5064,12,3989
5065,12,3984
5066,12,3993
5067,12,3995
5068,12,3976
5069,12,3957
5070,12,3971
5071,12,3997
5072,12,3979
5073,12,3986
5074,12,4015
5075,12,3990
5076,12,3969
5077,12,3982
5078,12,3997
5079,12,3970
5080,12,3976
5081,12,3995
5082,12,3971
5083,12,4015
5084,12,4003
5085,12,4013
5086,12,3994
5087,12,4001
5088,12,4011
5089,12,4004
5090,12,4013
5091,12,4048
5092,12,4026
5093,12,4004
5094,12,4014
5095,12,4015
5096,12,4022
5097,12,4015
5098,12,4027
5099,12,4015
5100,12,4015
5101,12,4034
5102,12,4049
5103,12,4049
5104,12,4032
5105,12,3996
5106,12,4023
5107,12,4022
5108,12,4036
5109,12,4021
5110,12,3980
5111,12,4026
5112,12,4033
5113,12,4032
5114,12,4033
5115,12,4038
5116,12,4032
5117,12,4041
5118,12,4027
5119,12,4023
5120,12,4029
5121,12,4047
5122,12,4004
5123,12,4035
5124,12,4021
5125,12,4019
5126,12,4037
5127,12,4070
5128,12,4009
5129,12,4055
5130,12,4042
5131,12,4056
5132,12,4040
5133,12,4028
5134,12,4039
5135,12,4055
5136,12,4048
5137,12,4033
5138,12,4050
5139,12,4044
5140,12,4056
5141,12,4054
5142,12,4022
5143,12,4023
5144,12,4038
5145,12,4064
5146,12,4032
5147,12,4014
5148,12,4045
5149,12,4061
5150,12,4056
5151,12,4075
5152,12,4056
5153,12,4065
5154,12,4040
5155,12,4053
5156,12,4047
5157,12,4064
5158,12,4040
5159,12,4052
5160,12,4076
5161,12,4068
5162,12,4040
5163,12,4052
5164,12,4049
5165,12,4056
5166,12,4082
5167,12,4077
5168,12,4060
5169,12,4074
5170,12,4062
5171,12,4103
5172,12,4053
5173,12,4044
5174,12,4077
5175,12,4070
5176,12,4077
5177,12,4089
5178,12,4062
5179,12,4100
5180,12,4067
5181,12,4072
5182,12,4090
5183,12,4069
5184,12,4077
5185,12,4070
5186,12,4079
5187,12,4068
5188,12,4074
5189,12,4096
5190,12,4076
5191,12,4102
5192,12,4069
5193,12,4087
5194,12,4096
5195,12,4114
5196,12,4066
5197,12,4100
5198,12,4081
5199,12,4097
5200,12,4089
5201,12,4096
5202,12,4060
5203,12,4087
5204,12,4064
5205,12,4110
5206,12,4080
5207,12,4093
5208,12,4099
5209,13,4109
5210,12,4106
5211,12,4113
5212,12,4098
5213,12,4093
5214,12,4106
5215,13,4117
5216,12,4103
5217,12,4094
5218,13,4126
5219,12,4098
5220,12,4082
5221,12,4106
5222,12,4109
5223,13,4115
5224,12,4121
5225,13,4114
5226,12,4102
5227,12,4101
5228,12,4107
5229,13,4119
5230,12,4104
5231,13,4123
5232,12,4098
5233,13,4097
5234,12,4100
5235,12,4132
5236,13,4143
5237,13,4139
5238,12,4119
5239,13,4134
5240,13,4133
5241,13,4124
5242,13,4122
5243,12,4131
5244,13,4145
5245,13,4135
5246,13,4139
5247,13,4132
5248,13,4136
5249,13,4167
5250,13,4136
5251,13,4126
5252,13,4135
5253,13,4160
5254,13,4148
5255,12,4107
5256,13,4137
5257,13,4148
5258,13,4134
5259,13,4155
5260,13,4144
5261,13,4152
5262,13,4140
5263,13,4117
5264,13,4170
5265,13,4175
5266,13,4159
5267,13,4138
5268,13,4146
5269,13,4122
5270,13,4117
5271,13,4137
5272,13,4145
5273,13,4129
5274,13,4156
5275,13,4148
5276,13,4157
5277,13,4166
5278,13,4144
5279,13,4174
5280,13,4153
5281,13,4166
5282,13,4154
5283,13,4179
5284,13,4156
5285,13,4179
5286,13,4160
5287,13,4187
5288,13,4156
5289,13,4134
5290,13,4174
5291,13,4161
5292,13,4170
5293,13,4148
5294,13,4179
5295,13,4178
5296,13,4157
5297,13,4174
5298,13,4166
5299,13,4169
5300,13,4185
5301,13,4197
5302,13,4167
5303,13,4149
5304,13,4186
5305,13,4179
5306,13,4191
5307,13,4182
5308,13,4194
5309,13,4188
5310,13,4182
5311,13,4160
5312,13,4178
5313,13,4181
5314,13,4221
5315,13,4178
5316,13,4205
5317,13,4172
5318,13,4192
5319,13,4197
5320,13,4192
5321,13,4219
5322,13,4173
5323,13,4197
5324,13,4177
5325,13,4186
5326,13,4187
5327,13,4184
5328,13,4207
5329,13,4183
5330,13,4211
5331,13,4223
5332,13,4203
5333,13,4187
5334,13,4217
5335,13,4188
5336,13,4229
5337,13,4204
5338,13,4193
5339,13,4210
5340,13,4201
5341,13,4211
5342,13,4211
5343,13,4187
5344,13,4206
5345,13,4191
5346,13,4223
5347,13,4236
5348,13,4177
5349,13,4212
5350,13,4213
5351,13,4206
5352,13,4224
5353,13,4219
5354,13,4225
5355,13,4194
5356,13,4218
5357,13,4190
5358,13,4212
5359,13,4204
5360,13,4229
5361,13,4205
5362,13,4208
5363,13,4249
5364,13,4225
5365,13,4209
5366,13,4215
5367,13,4232
5368,13,4227
5369,13,4229
5370,13,4205
5371,13,4217
5372,13,4244
5373,13,4192
5374,13,4213
5375,13,4216
5376,13,4253
5377,13,4213
5378,13,4228
5379,13,4243
5380,13,4216
5381,13,4221
5382,13,4254
5383,13,4249
5384,13,4239
5385,13,4248
5386,13,4230
5387,13,4263
5388,13,4265
5389,13,4225
5390,13,4227
5391,13,4232
5392,13,4225
5393,13,4253
5394,13,4247
5395,13,4258
5396,13,4242
5397,13,4259
5398,13,4236
5399,13,4275
5400,13,4233
5401,13,4256
5402,13,4244
5403,13,4275
5404,13,4238
5405,13,4241
5406,13,4256
5407,13,4259
5408,13,4262
5409,13,4280
5410,13,4248
5411,13,4240
5412,13,4263
5413,13,4267
5414,13,4288
5415,13,4264
5416,13,4256
5417,13,4263
5418,13,4281
5419,13,4284
5420,13,4280
5421,13,4281
5422,13,4268
5423,13,4256
5424,13,4257
5425,13,4256
5426,13,4272
5427,13,4255
5428,13,4282
5429,13,4266
5430,13,4280
5431,13,4279
5432,13,4270
5433,13,4245
5434,13,4286
5435,13,4296
5436,13,4274
5437,13,4283
5438,13,4284
5439,13,4243
5440,13,4286
5441,13,4272
5442,13,4287
5443,13,4286
5444,13,4299
5445,13,4288
5446,13,4287
5447,13,4289
5448,13,4291
5449,13,4283
5450,13,4268
5451,13,4299
5452,13,4289
5453,13,4290
5454,13,4311
5455,13,4267
5456,13,4303
5457,13,4301
5458,13,4304
5459,13,4314
5460,13,4322
5461,13,4270
5462,13,4292
5463,13,4313
5464,13,4284
5465,13,4306
5466,13,4294
5467,13,4261
5468,13,4294
5469,13,4299
5470,13,4310
5471,13,4305
5472,13,4308
5473,13,4299
5474,13,4284
5475,13,4314
5476,13,4321
5477,13,4311
5478,13,4324
5479,13,4312
5480,13,4294
5481,13,4333
5482,13,4293
5483,13,4310
5484,13,4300
5485,13,4318
5486,13,4306
5487,13,4326
5488,13,4315
5489,13,4330
5490,13,4328
5491,13,4321
5492,13,4331
5493,13,4331
5494,13,4316
5495,13,4324
5496,13,4339
5497,13,4296
5498,13,4338
5499,13,4338
5500,13,4326
5501,13,4333
5502,13,4315
5503,13,4316
5504,13,4352
5505,13,4315
5506,13,4331
5507,13,4309
5508,13,4337
5509,13,4325
5510,13,4320
5511,13,4332
5512,13,4329
5513,13,4349
5514,13,4349
5515,13,4329
5516,13,4343
5517,13,4349
5518,13,4328
5519,13,4349
5520,13,4310
